Name,Type,Province,District,Review_Author,Rating,User_Review,Photo_URL,Place_ID
Minneriya National Park,Attraction,North Central,Polonnaruwa,Abhijeet,5,"We were lucky to have Hasi as our safari guide. While most people head to Minneriya, he suggested Kaudulla National Park — and we’re so glad we listened.

Minneriya had 400–500 jeeps crowding the area, but Kaudulla had just a few, making it peaceful and better for the elephants. We saw 60–70 elephants in their natural space, undisturbed.

Hasi genuinely cares about wildlife and your experience. One of the best guides we’ve had — highly recommend!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dLM_SjdutYXf7UMfnoh34ADzjAuXxls66lvDNu52LvQXA12smCEbNjW6UW4WclZTrkkl0uRQn__3y0yKgYNI3ejsSplPamQdPG58eHeA7XQcqigwgX2rsvaUItuDqxSKu78RbChKnLL0xy60pV2i1h5iH3d7hF2ILnNshyJQPLXkV94AU29pbqikRyrAspVFskZOU88iD4FQJW4fpKOLOD86goNVzPlKvrfMxFXVKzFj2PCF5hlKzxRh54p2n5zZ6apSuf1XnZ_RGY7y1bqLMc3-ag9SQsM9SfYeXZKQZTAq4L8NZKW5UwnS932ndRf7vyXPBnbkV6KhhRmyXUIa6-eGMwe79EXOoIiE6uHAWocc_lJ0WOmBJSr-GJnuFBbzDDRuo68pVWgtgGyD87uGfVPiz5zWoagkEzZrsSqS59afc897SB0vaGqShDpWdCUChrtKseerBoBnxPef3qLPs7dHm-4cuvZjL1oRM-D_n4lxdDqkR5RsYwIjqv3y-P4QwsSuyPQILgDrCeafwJcuQ4JKJTUOHKlFKNir-6nbKNyRuqshOBZP4HlT_H4YAYp3IXijZUSZKzTrbfDzf_vuS-xNPxCA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJba4bCqSl_DoR532b8TyVWk4
Minneriya National Park,Attraction,North Central,Polonnaruwa,Debbie Arriaga,5,"Our elephant safari in Minneriya National Park with Hasi was a truly remarkable experience. He arrived promptly at our hotel, and the journey to the park entrance was swift and comfortable. Hasi proved to be an incredibly professional and safe driver, expertly navigating the park while also pointing out other wildlife along the way. His extensive knowledge of Minneriya was evident as he skilfully located several groups of elephants, ensuring we had ample opportunities for observation. We particularly appreciated Hasi's ethical approach; he approached the elephants slowly and carefully, prioritising their well-being and minimising any disturbance. This thoughtful and respectful interaction made our safari both enjoyable and responsible. We wholeheartedly recommend Hasi and Minneriya Elephant Safari for anyone seeking an unforgettable and ethical wildlife encounter. Be sure to book in advance, he is very responsive via Whatsapp.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dLM_SjdutYXf7UMfnoh34ADzjAuXxls66lvDNu52LvQXA12smCEbNjW6UW4WclZTrkkl0uRQn__3y0yKgYNI3ejsSplPamQdPG58eHeA7XQcqigwgX2rsvaUItuDqxSKu78RbChKnLL0xy60pV2i1h5iH3d7hF2ILnNshyJQPLXkV94AU29pbqikRyrAspVFskZOU88iD4FQJW4fpKOLOD86goNVzPlKvrfMxFXVKzFj2PCF5hlKzxRh54p2n5zZ6apSuf1XnZ_RGY7y1bqLMc3-ag9SQsM9SfYeXZKQZTAq4L8NZKW5UwnS932ndRf7vyXPBnbkV6KhhRmyXUIa6-eGMwe79EXOoIiE6uHAWocc_lJ0WOmBJSr-GJnuFBbzDDRuo68pVWgtgGyD87uGfVPiz5zWoagkEzZrsSqS59afc897SB0vaGqShDpWdCUChrtKseerBoBnxPef3qLPs7dHm-4cuvZjL1oRM-D_n4lxdDqkR5RsYwIjqv3y-P4QwsSuyPQILgDrCeafwJcuQ4JKJTUOHKlFKNir-6nbKNyRuqshOBZP4HlT_H4YAYp3IXijZUSZKzTrbfDzf_vuS-xNPxCA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJba4bCqSl_DoR532b8TyVWk4
Puttalam Lagoon,Attraction,North Western,Puttalam,T.H.N.G AMARAWEERA (0021),4,Disposal of waste has damaged the beauty of the area near the city.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cCL2nApsjAV8lU8Xgub3LNCdDVmr7b7eKrRbS0FTKcJv_NcgmCPnsxP_m-Hir3xrnpgQbrjfRGWdTBkJp9QXPFPT757nB40gOX6gFJ_tULdq64QJYTxYXmWshpcUCI_vQeZf_c4dxlRngbtUOL86hCYnb8ymOJR6KKYGoSmrd7unuCABZiGlPZhEaW8BF_SdD9wGXPsyvQk9muJokIgedY7AV7KJOk4AoXwbzA8cA__vfDnJ9PD6bxW5gTyEiBtDfQty8RkXskMS22g9B3lNDU-_n7v-pit4HFTE4jpuZmkGpzUBLLwoqEEJj3SfO_GNQ4nt9DEB3Iw3v0yMkIIrSYeKUPlnh_ug9ha5Ii09yLqV5Tg5L93lgl_fcJLU5ehIT_XrYgLoRHoJYg-b7mGa_8DOXTRwVlMrShmwHWas7FI1Cdk6SPmmiGD663hAnnCteErKrYRrMij4xUkzYLCnK7Lsf3jUOVWiYdjL8BpxknuSc-ieaVN_baR5MF8C85bddG-l7Tyf8pg3PMaXstRKtjeWNn0lsEFN5GFqP2PNd39ArFdejXEiL3qdy-IMOCBe2cxLM-&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ_Z54THgT_ToR7Fk7qexazS0
Puttalam Lagoon,Attraction,North Western,Puttalam,Lakshan Dissanayake,4,Nice place to visit. There is high temperature and high humidity in this area. Approximately 30 km to kalpitiya beach from here.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cCL2nApsjAV8lU8Xgub3LNCdDVmr7b7eKrRbS0FTKcJv_NcgmCPnsxP_m-Hir3xrnpgQbrjfRGWdTBkJp9QXPFPT757nB40gOX6gFJ_tULdq64QJYTxYXmWshpcUCI_vQeZf_c4dxlRngbtUOL86hCYnb8ymOJR6KKYGoSmrd7unuCABZiGlPZhEaW8BF_SdD9wGXPsyvQk9muJokIgedY7AV7KJOk4AoXwbzA8cA__vfDnJ9PD6bxW5gTyEiBtDfQty8RkXskMS22g9B3lNDU-_n7v-pit4HFTE4jpuZmkGpzUBLLwoqEEJj3SfO_GNQ4nt9DEB3Iw3v0yMkIIrSYeKUPlnh_ug9ha5Ii09yLqV5Tg5L93lgl_fcJLU5ehIT_XrYgLoRHoJYg-b7mGa_8DOXTRwVlMrShmwHWas7FI1Cdk6SPmmiGD663hAnnCteErKrYRrMij4xUkzYLCnK7Lsf3jUOVWiYdjL8BpxknuSc-ieaVN_baR5MF8C85bddG-l7Tyf8pg3PMaXstRKtjeWNn0lsEFN5GFqP2PNd39ArFdejXEiL3qdy-IMOCBe2cxLM-&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ_Z54THgT_ToR7Fk7qexazS0
Puttalam Lagoon,Attraction,North Western,Puttalam,hi hamees,4,Quality service and very tasty food,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cCL2nApsjAV8lU8Xgub3LNCdDVmr7b7eKrRbS0FTKcJv_NcgmCPnsxP_m-Hir3xrnpgQbrjfRGWdTBkJp9QXPFPT757nB40gOX6gFJ_tULdq64QJYTxYXmWshpcUCI_vQeZf_c4dxlRngbtUOL86hCYnb8ymOJR6KKYGoSmrd7unuCABZiGlPZhEaW8BF_SdD9wGXPsyvQk9muJokIgedY7AV7KJOk4AoXwbzA8cA__vfDnJ9PD6bxW5gTyEiBtDfQty8RkXskMS22g9B3lNDU-_n7v-pit4HFTE4jpuZmkGpzUBLLwoqEEJj3SfO_GNQ4nt9DEB3Iw3v0yMkIIrSYeKUPlnh_ug9ha5Ii09yLqV5Tg5L93lgl_fcJLU5ehIT_XrYgLoRHoJYg-b7mGa_8DOXTRwVlMrShmwHWas7FI1Cdk6SPmmiGD663hAnnCteErKrYRrMij4xUkzYLCnK7Lsf3jUOVWiYdjL8BpxknuSc-ieaVN_baR5MF8C85bddG-l7Tyf8pg3PMaXstRKtjeWNn0lsEFN5GFqP2PNd39ArFdejXEiL3qdy-IMOCBe2cxLM-&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ_Z54THgT_ToR7Fk7qexazS0
Puttalam Lagoon,Attraction,North Western,Puttalam,F.R.A. Shawky,4,Good place to relax. Calm clean and beautiful,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cCL2nApsjAV8lU8Xgub3LNCdDVmr7b7eKrRbS0FTKcJv_NcgmCPnsxP_m-Hir3xrnpgQbrjfRGWdTBkJp9QXPFPT757nB40gOX6gFJ_tULdq64QJYTxYXmWshpcUCI_vQeZf_c4dxlRngbtUOL86hCYnb8ymOJR6KKYGoSmrd7unuCABZiGlPZhEaW8BF_SdD9wGXPsyvQk9muJokIgedY7AV7KJOk4AoXwbzA8cA__vfDnJ9PD6bxW5gTyEiBtDfQty8RkXskMS22g9B3lNDU-_n7v-pit4HFTE4jpuZmkGpzUBLLwoqEEJj3SfO_GNQ4nt9DEB3Iw3v0yMkIIrSYeKUPlnh_ug9ha5Ii09yLqV5Tg5L93lgl_fcJLU5ehIT_XrYgLoRHoJYg-b7mGa_8DOXTRwVlMrShmwHWas7FI1Cdk6SPmmiGD663hAnnCteErKrYRrMij4xUkzYLCnK7Lsf3jUOVWiYdjL8BpxknuSc-ieaVN_baR5MF8C85bddG-l7Tyf8pg3PMaXstRKtjeWNn0lsEFN5GFqP2PNd39ArFdejXEiL3qdy-IMOCBe2cxLM-&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ_Z54THgT_ToR7Fk7qexazS0
Puttalam Lagoon,Attraction,North Western,Puttalam,MaNuTh,5,Great place to visit😍😍🔥❤️,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cCL2nApsjAV8lU8Xgub3LNCdDVmr7b7eKrRbS0FTKcJv_NcgmCPnsxP_m-Hir3xrnpgQbrjfRGWdTBkJp9QXPFPT757nB40gOX6gFJ_tULdq64QJYTxYXmWshpcUCI_vQeZf_c4dxlRngbtUOL86hCYnb8ymOJR6KKYGoSmrd7unuCABZiGlPZhEaW8BF_SdD9wGXPsyvQk9muJokIgedY7AV7KJOk4AoXwbzA8cA__vfDnJ9PD6bxW5gTyEiBtDfQty8RkXskMS22g9B3lNDU-_n7v-pit4HFTE4jpuZmkGpzUBLLwoqEEJj3SfO_GNQ4nt9DEB3Iw3v0yMkIIrSYeKUPlnh_ug9ha5Ii09yLqV5Tg5L93lgl_fcJLU5ehIT_XrYgLoRHoJYg-b7mGa_8DOXTRwVlMrShmwHWas7FI1Cdk6SPmmiGD663hAnnCteErKrYRrMij4xUkzYLCnK7Lsf3jUOVWiYdjL8BpxknuSc-ieaVN_baR5MF8C85bddG-l7Tyf8pg3PMaXstRKtjeWNn0lsEFN5GFqP2PNd39ArFdejXEiL3qdy-IMOCBe2cxLM-&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ_Z54THgT_ToR7Fk7qexazS0
Kalpitiya Beach,Attraction,North Western,Puttalam,chrystel lonne-peyret,5,"A top-notch kite club! Super professional, patient, and reassuring, Fernando  really gave me back my confidence. They were fantastic with our 12-year-old daughter, who loved the experience. It's a family-friendly club, always available and with a smile. We had a great time as a family; I 100% recommend it!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eUqT_nS2pyxnqMMNBq7HN6knf6ruS7_U4vnpD_dHxAimomKlpQTdaXgSYKSLhecOa_IRx4FpDMT64xCyqnGYOwVRVu_2UiCSjsK1XKS99hlk1eTs5PH-1vfdpiENq7l4xdQ1dRJE1ZPBLJ1vHw5BLChXEiAANignSboHDrYUD10XWkQAGNMXiRl9lpha3KH4Faxtqa8LlRT8SGzPPcyph_YqCItgEjmE4NJ3WZObAW-qG1Bb8iysl1u9L186kLwUKlMG8KynbqvPiUhDrKUiqwhv4FIAYdH74GSN45p9p_9ok-xy0&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJIQ5cKuhz_ToRsQCkhqwHqRc
Kalpitiya Beach,Attraction,North Western,Puttalam,Alex W,5,"Very good coach, patient and professional. Highly recommend for Kite surfing lessons. Did my course over 3 days and taught me all the skills I needed to do it on my own. Also went to their restaurant for dinner and was served delicious food and services. Will definitely be coming back again when I’m in Sri Lanka again.
Thanks again Meryl!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eUqT_nS2pyxnqMMNBq7HN6knf6ruS7_U4vnpD_dHxAimomKlpQTdaXgSYKSLhecOa_IRx4FpDMT64xCyqnGYOwVRVu_2UiCSjsK1XKS99hlk1eTs5PH-1vfdpiENq7l4xdQ1dRJE1ZPBLJ1vHw5BLChXEiAANignSboHDrYUD10XWkQAGNMXiRl9lpha3KH4Faxtqa8LlRT8SGzPPcyph_YqCItgEjmE4NJ3WZObAW-qG1Bb8iysl1u9L186kLwUKlMG8KynbqvPiUhDrKUiqwhv4FIAYdH74GSN45p9p_9ok-xy0&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJIQ5cKuhz_ToRsQCkhqwHqRc
Kalpitiya Beach,Attraction,North Western,Puttalam,Sophie Dutrieux,5,I’ve had a 9h beginner lesson with Meryl Fernando and my partner rented gear. The lesson was great. I improved a lot thanks to Meryl. He built a nice progression and was with me in the water the whole time. I felt safe and supported. He was also very helpful with transport and general advice. 100% would recommend.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eUqT_nS2pyxnqMMNBq7HN6knf6ruS7_U4vnpD_dHxAimomKlpQTdaXgSYKSLhecOa_IRx4FpDMT64xCyqnGYOwVRVu_2UiCSjsK1XKS99hlk1eTs5PH-1vfdpiENq7l4xdQ1dRJE1ZPBLJ1vHw5BLChXEiAANignSboHDrYUD10XWkQAGNMXiRl9lpha3KH4Faxtqa8LlRT8SGzPPcyph_YqCItgEjmE4NJ3WZObAW-qG1Bb8iysl1u9L186kLwUKlMG8KynbqvPiUhDrKUiqwhv4FIAYdH74GSN45p9p_9ok-xy0&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJIQ5cKuhz_ToRsQCkhqwHqRc
Kalpitiya Beach,Attraction,North Western,Puttalam,Richard Woodhouse,5,"Great location, great service and most of all, great guy! Meryl did an amazing job of teaching my partner as a total beginner through progressive and bespoke sessions. His English is great and nothing was too much bother for him from organising transport to suggesting activities. Great range of kites and equipment available that is of very good quality also. Really impressed with his personable style and outfit, thanks Meryl!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eUqT_nS2pyxnqMMNBq7HN6knf6ruS7_U4vnpD_dHxAimomKlpQTdaXgSYKSLhecOa_IRx4FpDMT64xCyqnGYOwVRVu_2UiCSjsK1XKS99hlk1eTs5PH-1vfdpiENq7l4xdQ1dRJE1ZPBLJ1vHw5BLChXEiAANignSboHDrYUD10XWkQAGNMXiRl9lpha3KH4Faxtqa8LlRT8SGzPPcyph_YqCItgEjmE4NJ3WZObAW-qG1Bb8iysl1u9L186kLwUKlMG8KynbqvPiUhDrKUiqwhv4FIAYdH74GSN45p9p_9ok-xy0&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJIQ5cKuhz_ToRsQCkhqwHqRc
Kalpitiya Beach,Attraction,North Western,Puttalam,sophix sound,5,"Meryl is the best kitesurfing instructor that we could have had!
He is a very experienced, patient and kind person!
He explains all the theory and practical exercises very well so you feeling safe doing them.
We loved kitesurfing and would always recommend to go with Meryl!🌞",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eUqT_nS2pyxnqMMNBq7HN6knf6ruS7_U4vnpD_dHxAimomKlpQTdaXgSYKSLhecOa_IRx4FpDMT64xCyqnGYOwVRVu_2UiCSjsK1XKS99hlk1eTs5PH-1vfdpiENq7l4xdQ1dRJE1ZPBLJ1vHw5BLChXEiAANignSboHDrYUD10XWkQAGNMXiRl9lpha3KH4Faxtqa8LlRT8SGzPPcyph_YqCItgEjmE4NJ3WZObAW-qG1Bb8iysl1u9L186kLwUKlMG8KynbqvPiUhDrKUiqwhv4FIAYdH74GSN45p9p_9ok-xy0&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJIQ5cKuhz_ToRsQCkhqwHqRc
Wilpattu National Park Entry,Attraction,North Western,Puttalam,Dulansha Alkegama,5,"I had an amazing 3-day stay exploring Wilpattu National Park, traveling over 235 km inside the park. The experience was unforgettable, with so many opportunities to watch wildlife in their natural surroundings.

One of the most special moments was spotting the famous tiger named Neluma—a truly breathtaking sight. Along the way, I also enjoyed seeing a wide variety of other animals and birds that make Wilpattu so unique.

The park is vast, peaceful, and filled with natural beauty, making it the perfect destination for anyone who loves wildlife and nature. Spending time here feels like stepping into another world, where every drive brings new surprises.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eopU3UsYIzUZlCz7DEjESbwpE2g23nfCtFtjewG6bDtNWy1ihuwczUdgGv8gaYvEaZvMw1mS9OY3kpz2WfhoWkNMiihrhnqgVYcCIYLhyKLCresypm99jcosgnonEtjvFtEvJmr2OH4W3NTnVjnmEuECjLv43Sdlq0373rmtEnwSliZGc4DBBqSaWCnBoH2QZZTyPkb0AjMTPXPnOgstEVNKQnTbJxxPc3LtlOmtKawjT3txm16BhpR4fCMaWAzClysGfme35cn6fxkjIOItowqZ22F4rdZRl9TR249qhRAV5ScX-1T14Z0kyZpzXaVOzRut6cb0N_5JpaOLeeJXq0bqDbjWKhFoBo187evDcL_xOOjDA4X-n1XqMkktUSkos8C0d2y84v0Nop_fTgr3oH7iaS2J1A5Sw7pBfrkUqu0z9buJxBueJ3HQidS_9b2JbHgkTvZcmrc7zIztnhgrR4OiFJHxYCXrLk-3iPq3pzfCn1Qddm3iZGEe4VcsH0nX3nexFiSTIIueYSWBALxj4Wh3nmWbtegxCnjp8xMW0p5Uz9xn-VpO4pWCJg2OlOTCXeDg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJJ7zkh3es_ToRfBitXXGg2c0
Wilpattu National Park Entry,Attraction,North Western,Puttalam,adon nz,5,"Beautiful and wild national park! Amazing chance to see leopards, elephants, sloth bears, and many birds. Peaceful lakes and untouched jungle make it a must-visit for nature lovers",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eopU3UsYIzUZlCz7DEjESbwpE2g23nfCtFtjewG6bDtNWy1ihuwczUdgGv8gaYvEaZvMw1mS9OY3kpz2WfhoWkNMiihrhnqgVYcCIYLhyKLCresypm99jcosgnonEtjvFtEvJmr2OH4W3NTnVjnmEuECjLv43Sdlq0373rmtEnwSliZGc4DBBqSaWCnBoH2QZZTyPkb0AjMTPXPnOgstEVNKQnTbJxxPc3LtlOmtKawjT3txm16BhpR4fCMaWAzClysGfme35cn6fxkjIOItowqZ22F4rdZRl9TR249qhRAV5ScX-1T14Z0kyZpzXaVOzRut6cb0N_5JpaOLeeJXq0bqDbjWKhFoBo187evDcL_xOOjDA4X-n1XqMkktUSkos8C0d2y84v0Nop_fTgr3oH7iaS2J1A5Sw7pBfrkUqu0z9buJxBueJ3HQidS_9b2JbHgkTvZcmrc7zIztnhgrR4OiFJHxYCXrLk-3iPq3pzfCn1Qddm3iZGEe4VcsH0nX3nexFiSTIIueYSWBALxj4Wh3nmWbtegxCnjp8xMW0p5Uz9xn-VpO4pWCJg2OlOTCXeDg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJJ7zkh3es_ToRfBitXXGg2c0
Wilpattu National Park Entry,Attraction,North Western,Puttalam,Sam RSP,4,"Wilpattu National Park , Peaceful and Scenic, But No Leopard Sightings
We visited Wilpattu National Park with high hopes of spotting leopards, especially since we entered early in the morning. Unfortunately, we didn’t see any during our trip. Sightings can be unpredictable and often depend heavily on the guide’s experience and tracking skills.
That said, the park itself is beautiful and tranquil. We were lucky to see elephants, crocodiles, monkeys, deer, and a wide variety of birds. The natural setting is peaceful and less crowded than other parks, which made the experience feel more authentic.
While we were disappointed not to see leopards, we still appreciated the wildlife we did encounter and the serene atmosphere of the park.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eopU3UsYIzUZlCz7DEjESbwpE2g23nfCtFtjewG6bDtNWy1ihuwczUdgGv8gaYvEaZvMw1mS9OY3kpz2WfhoWkNMiihrhnqgVYcCIYLhyKLCresypm99jcosgnonEtjvFtEvJmr2OH4W3NTnVjnmEuECjLv43Sdlq0373rmtEnwSliZGc4DBBqSaWCnBoH2QZZTyPkb0AjMTPXPnOgstEVNKQnTbJxxPc3LtlOmtKawjT3txm16BhpR4fCMaWAzClysGfme35cn6fxkjIOItowqZ22F4rdZRl9TR249qhRAV5ScX-1T14Z0kyZpzXaVOzRut6cb0N_5JpaOLeeJXq0bqDbjWKhFoBo187evDcL_xOOjDA4X-n1XqMkktUSkos8C0d2y84v0Nop_fTgr3oH7iaS2J1A5Sw7pBfrkUqu0z9buJxBueJ3HQidS_9b2JbHgkTvZcmrc7zIztnhgrR4OiFJHxYCXrLk-3iPq3pzfCn1Qddm3iZGEe4VcsH0nX3nexFiSTIIueYSWBALxj4Wh3nmWbtegxCnjp8xMW0p5Uz9xn-VpO4pWCJg2OlOTCXeDg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJJ7zkh3es_ToRfBitXXGg2c0
Wilpattu National Park Entry,Attraction,North Western,Puttalam,Hamid Davoodi,5,"Fantastic park. Saw one leopard, many water buffalos, many peacocks and birds. What a drive through the “enchanted Forrest”

I found the smell of trees and vegetation amazing. The lakes here and there were simply superb.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eopU3UsYIzUZlCz7DEjESbwpE2g23nfCtFtjewG6bDtNWy1ihuwczUdgGv8gaYvEaZvMw1mS9OY3kpz2WfhoWkNMiihrhnqgVYcCIYLhyKLCresypm99jcosgnonEtjvFtEvJmr2OH4W3NTnVjnmEuECjLv43Sdlq0373rmtEnwSliZGc4DBBqSaWCnBoH2QZZTyPkb0AjMTPXPnOgstEVNKQnTbJxxPc3LtlOmtKawjT3txm16BhpR4fCMaWAzClysGfme35cn6fxkjIOItowqZ22F4rdZRl9TR249qhRAV5ScX-1T14Z0kyZpzXaVOzRut6cb0N_5JpaOLeeJXq0bqDbjWKhFoBo187evDcL_xOOjDA4X-n1XqMkktUSkos8C0d2y84v0Nop_fTgr3oH7iaS2J1A5Sw7pBfrkUqu0z9buJxBueJ3HQidS_9b2JbHgkTvZcmrc7zIztnhgrR4OiFJHxYCXrLk-3iPq3pzfCn1Qddm3iZGEe4VcsH0nX3nexFiSTIIueYSWBALxj4Wh3nmWbtegxCnjp8xMW0p5Uz9xn-VpO4pWCJg2OlOTCXeDg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJJ7zkh3es_ToRfBitXXGg2c0
Wilpattu National Park Entry,Attraction,North Western,Puttalam,Sayuri Liyanage,5,"Wilpattu is absolutely stunning! The park is peaceful, rich with wildlife, and beautifully maintained. We were lucky to see a bear, 3 leopards and many birds during our safari. Our guide was knowledgeable and respectful of the environment. A perfect destination for nature lovers and anyone looking to experience Sri Lanka’s wilderness at its best.

Highly recommend taking the evening safari. For local visitors, a half-day safari jeep costs around LKR 12,000, not including the park entrance fee.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eopU3UsYIzUZlCz7DEjESbwpE2g23nfCtFtjewG6bDtNWy1ihuwczUdgGv8gaYvEaZvMw1mS9OY3kpz2WfhoWkNMiihrhnqgVYcCIYLhyKLCresypm99jcosgnonEtjvFtEvJmr2OH4W3NTnVjnmEuECjLv43Sdlq0373rmtEnwSliZGc4DBBqSaWCnBoH2QZZTyPkb0AjMTPXPnOgstEVNKQnTbJxxPc3LtlOmtKawjT3txm16BhpR4fCMaWAzClysGfme35cn6fxkjIOItowqZ22F4rdZRl9TR249qhRAV5ScX-1T14Z0kyZpzXaVOzRut6cb0N_5JpaOLeeJXq0bqDbjWKhFoBo187evDcL_xOOjDA4X-n1XqMkktUSkos8C0d2y84v0Nop_fTgr3oH7iaS2J1A5Sw7pBfrkUqu0z9buJxBueJ3HQidS_9b2JbHgkTvZcmrc7zIztnhgrR4OiFJHxYCXrLk-3iPq3pzfCn1Qddm3iZGEe4VcsH0nX3nexFiSTIIueYSWBALxj4Wh3nmWbtegxCnjp8xMW0p5Uz9xn-VpO4pWCJg2OlOTCXeDg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJJ7zkh3es_ToRfBitXXGg2c0
Munneswaram Kovil,Attraction,North Western,Puttalam,Chandana Peiris,5,"The Munneswaram Kovil, located in Chilaw, Sri Lanka, is a prominent religious site venerated by both Hindu and Buddhist devotees. It is dedicated to one of the five manifestations of Lord Shiva and stands as a symbol of interfaith harmony and cultural continuity. The temple’s intricate architecture and tranquil surroundings reflect Sri Lanka’s rich cultural and spiritual heritage. A field visit to this sacred site was conducted on the 5th of September, 2025.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eu8ZeO07fJK1_GjgpVg0iMo28q9_VCEHhCiKYp1IiYADg_73b0HJC7g28M3OjvnmL3icvojf3FXU4QF90AUxIw-uqOjMCxz2XdYPVK0GkKTSsOemJHUFOKw2OPGvEJsWTDsbQt9kzAjjvauxLrJNu5QmHVbr-x9hDWFDqdniwLvjofbgi5HcaVHMnqeVE9q4R5MsEmn5xqar-aBrB_Z7QLv30-qP3QoBawrnqBjtnt_dSNOZtAhfaZJaY2A_qm7nIbcE9Qz08BMqgzvxTKYhuSQZmJWaWENCBNcr6rdfZ6eXo75fak-e_yv1alxQJjPv220GYJJNZN07MbLz1ersSZUnfBQUU7JYnHTX6ofgD1lBDUo1m-P_spTNkzVYXB4Cq5ZrnDpRXfJWD0xRkSWmKx_hs_HxQaCnnEX6eHMddH0yFWyYDdQuqYOvYRVyGas6yrMdAGcXoowm18Lp1lZH3_rMFboEaQNQF3USrso5Ruxmgx8gN_SUQICqW24tekWyfYYSUzvbkWOBKR5X6EfZTKlenVvk0DYJTAM43abcRXDhh2SZI1cAShEqSm8inEBkQjiw2U&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJy3XC4-LL4joRul8hcW17_ak
